"Subject" "Activity" "Measurement" "Average"
7 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.19
7 "STANDING" "fBodyAccJerk.meanFreq.Z" -0.09
7 "STANDING" "fBodyGyro.mean.X" -0.94
7 "STANDING" "fBodyGyro.mean.Y" -0.96
7 "STANDING" "fBodyGyro.mean.Z" -0.96
7 "STANDING" "fBodyGyro.std.X" -0.95
7 "STANDING" "fBodyGyro.std.Y" -0.95
7 "STANDING" "fBodyGyro.std.Z" -0.95
7 "STANDING" "fBodyGyro.meanFreq.X" -0.19
7 "STANDING" "fBodyGyro.meanFreq.Y" -0.3
7 "STANDING" "fBodyGyro.meanFreq.Z" -0.19
7 "STANDING" "fBodyAccMag.mean" -0.95
7 "STANDING" "fBodyAccMag.std" -0.94
7 "STANDING" "fBodyAccMag.meanFreq" -0.03
7 "STANDING" "fBodyBodyAccJerkMag.mean" -0.97
7 "STANDING" "fBodyBodyAccJerkMag.std" -0.97
7 "STANDING" "fBodyBodyAccJerkMag.meanFreq" 0.26
7 "STANDING" "fBodyBodyGyroMag.mean" -0.94
7 "STANDING" "fBodyBodyGyroMag.std" -0.92
7 "STANDING" "fBodyBodyGyroMag.meanFreq" -0.19
7 "STANDING" "fBodyBodyGyroJerkMag.mean" -0.97
7 "STANDING" "fBodyBodyGyroJerkMag.std" -0.97
7 "STANDING" "fBodyBodyGyroJerkMag.meanFreq" 0.1
7 "LAYING" "tBodyAcc.mean.X" 0.25
7 "LAYING" "tBodyAcc.mean.Y" -0.02
7 "LAYING" "tBodyAcc.mean.Z" -0.1
7 "LAYING" "tBodyAcc.std.X" -0.94
7 "LAYING" "tBodyAcc.std.Y" -0.93
7 "LAYING" "tBodyAcc.std.Z" -0.95
7 "LAYING" "tGravityAcc.mean.X" -0.5
7 "LAYING" "tGravityAcc.mean.Y" 0.39
7 "LAYING" "tGravityAcc.mean.Z" 0.91
7 "LAYING" "tGravityAcc.std.X" -0.91
7 "LAYING" "tGravityAcc.std.Y" -0.96
7 "LAYING" "tGravityAcc.std.Z" -0.96
7 "LAYING" "tBodyAccJerk.mean.X" 0.1
7 "LAYING" "tBodyAccJerk.mean.Y" 0.03
7 "LAYING" "tBodyAccJerk.mean.Z" -0.01
7 "LAYING" "tBodyAccJerk.std.X" -0.98
7 "LAYING" "tBodyAccJerk.std.Y" -0.97
7 "LAYING" "tBodyAccJerk.std.Z" -0.97
7 "LAYING" "tBodyGyro.mean.X" 0
7 "LAYING" "tBodyGyro.mean.Y" -0.13
7 "LAYING" "tBodyGyro.mean.Z" 0.16
7 "LAYING" "tBodyGyro.std.X" -0.96
7 "LAYING" "tBodyGyro.std.Y" -0.95
7 "LAYING" "tBodyGyro.std.Z" -0.96
7 "LAYING" "tBodyGyroJerk.mean.X" -0.11
7 "LAYING" "tBodyGyroJerk.mean.Y" -0.04
7 "LAYING" "tBodyGyroJerk.mean.Z" -0.07
7 "LAYING" "tBodyGyroJerk.std.X" -0.97
7 "LAYING" "tBodyGyroJerk.std.Y" -0.98
7 "LAYING" "tBodyGyroJerk.std.Z" -0.99
7 "LAYING" "tBodyAccMag.mean" -0.94
7 "LAYING" "tBodyAccMag.std" -0.91
7 "LAYING" "tGravityAccMag.mean" -0.94
7 "LAYING" "tGravityAccMag.std" -0.91
7 "LAYING" "tBodyAccJerkMag.mean" -0.98
7 "LAYING" "tBodyAccJerkMag.std" -0.97
7 "LAYING" "tBodyGyroMag.mean" -0.92
7 "LAYING" "tBodyGyroMag.std" -0.92
7 "LAYING" "tBodyGyroJerkMag.mean" -0.98
7 "LAYING" "tBodyGyroJerkMag.std" -0.97
7 "LAYING" "fBodyAcc.mean.X" -0.95
7 "LAYING" "fBodyAcc.mean.Y" -0.94
7 "LAYING" "fBodyAcc.mean.Z" -0.96
7 "LAYING" "fBodyAcc.std.X" -0.93
7 "LAYING" "fBodyAcc.std.Y" -0.92
7 "LAYING" "fBodyAcc.std.Z" -0.95
7 "LAYING" "fBodyAcc.meanFreq.X" -0.64
7 "LAYING" "fBodyAcc.meanFreq.Y" -0.04
7 "LAYING" "fBodyAcc.meanFreq.Z" 0.24
7 "LAYING" "fBodyAccJerk.mean.X" -0.98
7 "LAYING" "fBodyAccJerk.mean.Y" -0.97
7 "LAYING" "fBodyAccJerk.mean.Z" -0.97
7 "LAYING" "fBodyAccJerk.std.X" -0.98
7 "LAYING" "fBodyAccJerk.std.Y" -0.98
7 "LAYING" "fBodyAccJerk.std.Z" -0.98
7 "LAYING" "fBodyAccJerk.meanFreq.X" 0.02
7 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.05
7 "LAYING" "fBodyAccJerk.meanFreq.Z" 0.09
7 "LAYING" "fBodyGyro.mean.X" -0.95
7 "LAYING" "fBodyGyro.mean.Y" -0.96
7 "LAYING" "fBodyGyro.mean.Z" -0.96
7 "LAYING" "fBodyGyro.std.X" -0.96
7 "LAYING" "fBodyGyro.std.Y" -0.94
7 "LAYING" "fBodyGyro.std.Z" -0.96
7 "LAYING" "fBodyGyro.meanFreq.X" -0.14
7 "LAYING" "fBodyGyro.meanFreq.Y" -0.45
7 "LAYING" "fBodyGyro.meanFreq.Z" 0.01
7 "LAYING" "fBodyAccMag.mean" -0.93
7 "LAYING" "fBodyAccMag.std" -0.91
7 "LAYING" "fBodyAccMag.meanFreq" -0.13
7 "LAYING" "fBodyBodyAccJerkMag.mean" -0.97
7 "LAYING" "fBodyBodyAccJerkMag.std" -0.97
7 "LAYING" "fBodyBodyAccJerkMag.meanFreq" 0.22
7 "LAYING" "fBodyBodyGyroMag.mean" -0.94
7 "LAYING" "fBodyBodyGyroMag.std" -0.92
7 "LAYING" "fBodyBodyGyroMag.meanFreq" -0.27
7 "LAYING" "fBodyBodyGyroJerkMag.mean" -0.97
7 "LAYING" "fBodyBodyGyroJerkMag.std" -0.97
7 "LAYING" "fBodyBodyGyroJerkMag.meanFreq" 0.1
8 "WALKING" "tBodyAcc.mean.X" 0.27
8 "WALKING" "tBodyAcc.mean.Y" -0.02
8 "WALKING" "tBodyAcc.mean.Z" -0.11
8 "WALKING" "tBodyAcc.std.X" -0.17
8 "WALKING" "tBodyAcc.std.Y" 0.38
8 "WALKING" "tBodyAcc.std.Z" -0.14
8 "WALKING" "tGravityAcc.mean.X" 0.91
8 "WALKING" "tGravityAcc.mean.Y" -0.22
8 "WALKING" "tGravityAcc.mean.Z" -0.19
8 "WALKING" "tGravityAcc.std.X" -0.97
8 "WALKING" "tGravityAcc.std.Y" -0.96
8 "WALKING" "tGravityAcc.std.Z" -0.96
8 "WALKING" "tBodyAccJerk.mean.X" 0.07
8 "WALKING" "tBodyAccJerk.mean.Y" -0.01
8 "WALKING" "tBodyAccJerk.mean.Z" 0
8 "WALKING" "tBodyAccJerk.std.X" -0.26
8 "WALKING" "tBodyAccJerk.std.Y" 0.23
8 "WALKING" "tBodyAccJerk.std.Z" -0.38
8 "WALKING" "tBodyGyro.mean.X" 0.02
8 "WALKING" "tBodyGyro.mean.Y" -0.1
8 "WALKING" "tBodyGyro.mean.Z" 0.05
8 "WALKING" "tBodyGyro.std.X" -0.2
8 "WALKING" "tBodyGyro.std.Y" -0.21
8 "WALKING" "tBodyGyro.std.Z" -0.08
8 "WALKING" "tBodyGyroJerk.mean.X" -0.14
8 "WALKING" "tBodyGyroJerk.mean.Y" -0.03
8 "WALKING" "tBodyGyroJerk.mean.Z" -0.05
8 "WALKING" "tBodyGyroJerk.std.X" -0.25
8 "WALKING" "tBodyGyroJerk.std.Y" -0.43
8 "WALKING" "tBodyGyroJerk.std.Z" -0.39
8 "WALKING" "tBodyAccMag.mean" 0.05
8 "WALKING" "tBodyAccMag.std" -0.18
8 "WALKING" "tGravityAccMag.mean" 0.05
8 "WALKING" "tGravityAccMag.std" -0.18
8 "WALKING" "tBodyAccJerkMag.mean" -0.07
8 "WALKING" "tBodyAccJerkMag.std" -0.18
8 "WALKING" "tBodyGyroMag.mean" 0
8 "WALKING" "tBodyGyroMag.std" -0.24
8 "WALKING" "tBodyGyroJerkMag.mean" -0.34
8 "WALKING" "tBodyGyroJerkMag.std" -0.5
8 "WALKING" "fBodyAcc.mean.X" -0.25
8 "WALKING" "fBodyAcc.mean.Y" 0.32
8 "WALKING" "fBodyAcc.mean.Z" -0.24
8 "WALKING" "fBodyAcc.std.X" -0.15
8 "WALKING" "fBodyAcc.std.Y" 0.32
8 "WALKING" "fBodyAcc.std.Z" -0.16
8 "WALKING" "fBodyAcc.meanFreq.X" -0.38
8 "WALKING" "fBodyAcc.meanFreq.Y" 0
8 "WALKING" "fBodyAcc.meanFreq.Z" 0.11
8 "WALKING" "fBodyAccJerk.mean.X" -0.31
8 "WALKING" "fBodyAccJerk.mean.Y" 0.08
8 "WALKING" "fBodyAccJerk.mean.Z" -0.36
8 "WALKING" "fBodyAccJerk.std.X" -0.27
8 "WALKING" "fBodyAccJerk.std.Y" 0.32
8 "WALKING" "fBodyAccJerk.std.Z" -0.4
8 "WALKING" "fBodyAccJerk.meanFreq.X" -0.35
8 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.42
8 "WALKING" "fBodyAccJerk.meanFreq.Z" -0.25
8 "WALKING" "fBodyGyro.mean.X" -0.1
8 "WALKING" "fBodyGyro.mean.Y" -0.26
8 "WALKING" "fBodyGyro.mean.Z" -0.13
8 "WALKING" "fBodyGyro.std.X" -0.23
8 "WALKING" "fBodyGyro.std.Y" -0.19
8 "WALKING" "fBodyGyro.std.Z" -0.14
8 "WALKING" "fBodyGyro.meanFreq.X" -0.18
8 "WALKING" "fBodyGyro.meanFreq.Y" -0.1
8 "WALKING" "fBodyGyro.meanFreq.Z" -0.22
8 "WALKING" "fBodyAccMag.mean" -0.1
8 "WALKING" "fBodyAccMag.std" -0.36
8 "WALKING" "fBodyAccMag.meanFreq" 0.2
8 "WALKING" "fBodyBodyAccJerkMag.mean" -0.12
8 "WALKING" "fBodyBodyAccJerkMag.std" -0.28
8 "WALKING" "fBodyBodyAccJerkMag.meanFreq" 0.18
8 "WALKING" "fBodyBodyGyroMag.mean" -0.3
8 "WALKING" "fBodyBodyGyroMag.std" -0.33
8 "WALKING" "fBodyBodyGyroMag.meanFreq" 0.09
8 "WALKING" "fBodyBodyGyroJerkMag.mean" -0.47
8 "WALKING" "fBodyBodyGyroJerkMag.std" -0.58
8 "WALKING" "fBodyBodyGyroJerkMag.meanFreq" 0.29
8 "WALKING_UPSTAIRS" "tBodyAcc.mean.X" 0.26
8 "WALKING_UPSTAIRS" "tBodyAcc.mean.Y" -0.03
8 "WALKING_UPSTAIRS" "tBodyAcc.mean.Z" -0.12
8 "WALKING_UPSTAIRS" "tBodyAcc.std.X" -0.17
8 "WALKING_UPSTAIRS" "tBodyAcc.std.Y" 0.35
8 "WALKING_UPSTAIRS" "tBodyAcc.std.Z" 0.12
8 "WALKING_UPSTAIRS" "tGravityAcc.mean.X" 0.86
8 "WALKING_UPSTAIRS" "tGravityAcc.mean.Y" -0.29
8 "WALKING_UPSTAIRS" "tGravityAcc.mean.Z" -0.19
8 "WALKING_UPSTAIRS" "tGravityAcc.std.X" -0.93
8 "WALKING_UPSTAIRS" "tGravityAcc.std.Y" -0.93
8 "WALKING_UPSTAIRS" "tGravityAcc.std.Z" -0.88
8 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.X" 0.08
8 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.Y" 0.01
8 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.Z" -0.07
8 "WALKING_UPSTAIRS" "tBodyAccJerk.std.X" -0.19
8 "WALKING_UPSTAIRS" "tBodyAccJerk.std.Y" -0.01
8 "WALKING_UPSTAIRS" "tBodyAccJerk.std.Z" -0.45
8 "WALKING_UPSTAIRS" "tBodyGyro.mean.X" 0.19
8 "WALKING_UPSTAIRS" "tBodyGyro.mean.Y" -0.2
8 "WALKING_UPSTAIRS" "tBodyGyro.mean.Z" -0.07
8 "WALKING_UPSTAIRS" "tBodyGyro.std.X" -0.37
8 "WALKING_UPSTAIRS" "tBodyGyro.std.Y" -0.07
8 "WALKING_UPSTAIRS" "tBodyGyro.std.Z" 0.34
8 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.X" -0.16
8 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.Y" -0.03
8 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.Z" -0.05
8 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.X" -0.41
8 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.Y" -0.42
8 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.Z" -0.43
8 "WALKING_UPSTAIRS" "tBodyAccMag.mean" 0.12
8 "WALKING_UPSTAIRS" "tBodyAccMag.std" -0.23
8 "WALKING_UPSTAIRS" "tGravityAccMag.mean" 0.12
8 "WALKING_UPSTAIRS" "tGravityAccMag.std" -0.23
8 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean" -0.14
8 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std" -0.23
8 "WALKING_UPSTAIRS" "tBodyGyroMag.mean" 0.17
8 "WALKING_UPSTAIRS" "tBodyGyroMag.std" -0.11
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean" -0.4
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std" -0.49
8 "WALKING_UPSTAIRS" "fBodyAcc.mean.X" -0.17
8 "WALKING_UPSTAIRS" "fBodyAcc.mean.Y" 0.26
8 "WALKING_UPSTAIRS" "fBodyAcc.mean.Z" -0.07
8 "WALKING_UPSTAIRS" "fBodyAcc.std.X" -0.18
8 "WALKING_UPSTAIRS" "fBodyAcc.std.Y" 0.31
8 "WALKING_UPSTAIRS" "fBodyAcc.std.Z" 0.13
8 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.X" -0.29
8 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.Y" -0.1
8 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.Z" -0.19
8 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.X" -0.2
8 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.Y" -0.03
8 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.Z" -0.39
8 "WALKING_UPSTAIRS" "fBodyAccJerk.std.X" -0.25
8 "WALKING_UPSTAIRS" "fBodyAccJerk.std.Y" -0.07
8 "WALKING_UPSTAIRS" "fBodyAccJerk.std.Z" -0.51
8 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.12
8 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.34
8 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Z" -0.37
8 "WALKING_UPSTAIRS" "fBodyGyro.mean.X" -0.24
8 "WALKING_UPSTAIRS" "fBodyGyro.mean.Y" -0.11
8 "WALKING_UPSTAIRS" "fBodyGyro.mean.Z" 0.17
8 "WALKING_UPSTAIRS" "fBodyGyro.std.X" -0.41
8 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.05
8 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" 0.26
8 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.22
8 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.Y" -0.18
8 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.Z" -0.3
8 "WALKING_UPSTAIRS" "fBodyAccMag.mean" -0.13
8 "WALKING_UPSTAIRS" "fBodyAccMag.std" -0.41
8 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq" 0.21
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean" -0.13
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std" -0.38
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq" 0.27
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean" -0.23
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std" -0.18
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq" -0.13
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean" -0.46
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std" -0.58
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq" 0.25
8 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.X" 0.28
8 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.Y" -0.02
8 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.Z" -0.11
8 "WALKING_DOWNSTAIRS" "tBodyAcc.std.X" 0.02
8 "WALKING_DOWNSTAIRS" "tBodyAcc.std.Y" 0.34
8 "WALKING_DOWNSTAIRS" "tBodyAcc.std.Z" 0.13
8 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.X" 0.91
8 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.Y" -0.19
8 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.Z" -0.14
8 "WALKING_DOWNSTAIRS" "tGravityAcc.std.X" -0.95
8 "WALKING_DOWNSTAIRS" "tGravityAcc.std.Y" -0.94
8 "WALKING_DOWNSTAIRS" "tGravityAcc.std.Z" -0.9
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean.X" 0.12
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean.Y" -0.04
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean.Z" -0.04
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std.X" 0.25
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std.Y" 0.29
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std.Z" -0.01
8 "WALKING_DOWNSTAIRS" "tBodyGyro.mean.X" -0.12
8 "WALKING_DOWNSTAIRS" "tBodyGyro.mean.Y" -0.05
8 "WALKING_DOWNSTAIRS" "tBodyGyro.mean.Z" 0.11
8 "WALKING_DOWNSTAIRS" "tBodyGyro.std.X" -0.26
8 "WALKING_DOWNSTAIRS" "tBodyGyro.std.Y" 0.02
8 "WALKING_DOWNSTAIRS" "tBodyGyro.std.Z" -0.13
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean.X" -0.03
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean.Y" -0.05
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean.Z" -0.09
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std.X" -0.27
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std.Y" -0.07
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std.Z" -0.19
8 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean" 0.18
8 "WALKING_DOWNSTAIRS" "tBodyAccMag.std" 0.13
8 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean" 0.18
8 "WALKING_DOWNSTAIRS" "tGravityAccMag.std" 0.13
8 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean" 0.26
8 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std" 0.25
8 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean" 0.1
8 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std" -0.05
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean" -0.13
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std" -0.16
8 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.X" 0.14
8 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.Y" 0.39
8 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.Z" 0.16
8 "WALKING_DOWNSTAIRS" "fBodyAcc.std.X" -0.03
8 "WALKING_DOWNSTAIRS" "fBodyAcc.std.Y" 0.23
8 "WALKING_DOWNSTAIRS" "fBodyAcc.std.Z" 0.02
8 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.X" -0.2
8 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.Y" 0.05
8 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.Z" 0.22
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.X" 0.21
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.Y" 0.22
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.Z" 0.06
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.X" 0.17
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.Y" 0.27
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.Z" -0.08
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.17
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.34
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Z" -0.18
8 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.X" -0.13
8 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.Y" 0.12
8 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.Z" 0.03
8 "WALKING_DOWNSTAIRS" "fBodyGyro.std.X" -0.3
8 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.05
8 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.27
8 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.18
8 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.Y" 0.07
8 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.Z" -0.01
8 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean" 0.3
8 "WALKING_DOWNSTAIRS" "fBodyAccMag.std" -0.16
8 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq" 0.23
8 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean" 0.33
8 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std" 0.13
8 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq" 0.18
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean" 0
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std" -0.26
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq" 0.27
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean" -0.13
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std" -0.26
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq" 0.24
8 "SITTING" "tBodyAcc.mean.X" 0.27
8 "SITTING" "tBodyAcc.mean.Y" -0.01
8 "SITTING" "tBodyAcc.mean.Z" -0.1
8 "SITTING" "tBodyAcc.std.X" -0.98
8 "SITTING" "tBodyAcc.std.Y" -0.93
8 "SITTING" "tBodyAcc.std.Z" -0.94
8 "SITTING" "tGravityAcc.mean.X" 0.83
8 "SITTING" "tGravityAcc.mean.Y" 0.24
8 "SITTING" "tGravityAcc.mean.Z" 0.26
8 "SITTING" "tGravityAcc.std.X" -0.97
8 "SITTING" "tGravityAcc.std.Y" -0.94
8 "SITTING" "tGravityAcc.std.Z" -0.94
8 "SITTING" "tBodyAccJerk.mean.X" 0.08
8 "SITTING" "tBodyAccJerk.mean.Y" -0.01
8 "SITTING" "tBodyAccJerk.mean.Z" -0.01
8 "SITTING" "tBodyAccJerk.std.X" -0.99
8 "SITTING" "tBodyAccJerk.std.Y" -0.98
8 "SITTING" "tBodyAccJerk.std.Z" -0.99
8 "SITTING" "tBodyGyro.mean.X" -0.05
8 "SITTING" "tBodyGyro.mean.Y" -0.1
8 "SITTING" "tBodyGyro.mean.Z" 0.07
8 "SITTING" "tBodyGyro.std.X" -0.98
8 "SITTING" "tBodyGyro.std.Y" -0.97
8 "SITTING" "tBodyGyro.std.Z" -0.96
8 "SITTING" "tBodyGyroJerk.mean.X" -0.09
8 "SITTING" "tBodyGyroJerk.mean.Y" -0.04
8 "SITTING" "tBodyGyroJerk.mean.Z" -0.04
8 "SITTING" "tBodyGyroJerk.std.X" -0.99
8 "SITTING" "tBodyGyroJerk.std.Y" -0.99
8 "SITTING" "tBodyGyroJerk.std.Z" -0.99
8 "SITTING" "tBodyAccMag.mean" -0.95
8 "SITTING" "tBodyAccMag.std" -0.93
8 "SITTING" "tGravityAccMag.mean" -0.95
8 "SITTING" "tGravityAccMag.std" -0.93
8 "SITTING" "tBodyAccJerkMag.mean" -0.99
8 "SITTING" "tBodyAccJerkMag.std" -0.98
8 "SITTING" "tBodyGyroMag.mean" -0.93
8 "SITTING" "tBodyGyroMag.std" -0.95
8 "SITTING" "tBodyGyroJerkMag.mean" -0.99
8 "SITTING" "tBodyGyroJerkMag.std" -0.99
8 "SITTING" "fBodyAcc.mean.X" -0.98
8 "SITTING" "fBodyAcc.mean.Y" -0.94
8 "SITTING" "fBodyAcc.mean.Z" -0.96
8 "SITTING" "fBodyAcc.std.X" -0.98
8 "SITTING" "fBodyAcc.std.Y" -0.92
8 "SITTING" "fBodyAcc.std.Z" -0.93
8 "SITTING" "fBodyAcc.meanFreq.X" -0.16
8 "SITTING" "fBodyAcc.meanFreq.Y" 0.11
8 "SITTING" "fBodyAcc.meanFreq.Z" 0.06
8 "SITTING" "fBodyAccJerk.mean.X" -0.98
8 "SITTING" "fBodyAccJerk.mean.Y" -0.98
8 "SITTING" "fBodyAccJerk.mean.Z" -0.98
8 "SITTING" "fBodyAccJerk.std.X" -0.99
8 "SITTING" "fBodyAccJerk.std.Y" -0.98
8 "SITTING" "fBodyAccJerk.std.Z" -0.99
8 "SITTING" "fBodyAccJerk.meanFreq.X" 0.23
8 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.05
8 "SITTING" "fBodyAccJerk.meanFreq.Z" 0.01
8 "SITTING" "fBodyGyro.mean.X" -0.98
8 "SITTING" "fBodyGyro.mean.Y" -0.98
8 "SITTING" "fBodyGyro.mean.Z" -0.96
8 "SITTING" "fBodyGyro.std.X" -0.99
8 "SITTING" "fBodyGyro.std.Y" -0.97
8 "SITTING" "fBodyGyro.std.Z" -0.96
8 "SITTING" "fBodyGyro.meanFreq.X" 0.12
8 "SITTING" "fBodyGyro.meanFreq.Y" -0.26
8 "SITTING" "fBodyGyro.meanFreq.Z" -0.04
8 "SITTING" "fBodyAccMag.mean" -0.95
8 "SITTING" "fBodyAccMag.std" -0.93
8 "SITTING" "fBodyAccMag.meanFreq" 0.12
8 "SITTING" "fBodyBodyAccJerkMag.mean" -0.98
8 "SITTING" "fBodyBodyAccJerkMag.std" -0.98
8 "SITTING" "fBodyBodyAccJerkMag.meanFreq" 0.31
8 "SITTING" "fBodyBodyGyroMag.mean" -0.97
8 "SITTING" "fBodyBodyGyroMag.std" -0.95
8 "SITTING" "fBodyBodyGyroMag.meanFreq" -0.14
8 "SITTING" "fBodyBodyGyroJerkMag.mean" -0.99
8 "SITTING" "fBodyBodyGyroJerkMag.std" -0.99
8 "SITTING" "fBodyBodyGyroJerkMag.meanFreq" 0.17
8 "STANDING" "tBodyAcc.mean.X" 0.28
8 "STANDING" "tBodyAcc.mean.Y" -0.01
8 "STANDING" "tBodyAcc.mean.Z" -0.11
8 "STANDING" "tBodyAcc.std.X" -0.99
8 "STANDING" "tBodyAcc.std.Y" -0.94
8 "STANDING" "tBodyAcc.std.Z" -0.93
8 "STANDING" "tGravityAcc.mean.X" 0.96
8 "STANDING" "tGravityAcc.mean.Y" -0.09
8 "STANDING" "tGravityAcc.mean.Z" -0.1
8 "STANDING" "tGravityAcc.std.X" -0.99
8 "STANDING" "tGravityAcc.std.Y" -0.96
8 "STANDING" "tGravityAcc.std.Z" -0.92
8 "STANDING" "tBodyAccJerk.mean.X" 0.08
